state,longitude,latitude,risk,pixel_area_sqkm
Mizoram,92.89074,22.77903,0.08463138,0.009176736
Mizoram,92.92847,22.77903,0.61801815,0.009176736
Mizoram,92.92937,22.77903,0.61801815,0.009176736
Mizoram,92.93027,22.77903,0.61801815,0.009176736
Mizoram,93.072205,22.77903,0.060716353,0.009176736
Mizoram,93.0731,22.77903,0.060716353,0.009176736
Mizoram,93.074,22.77903,0.060716353,0.009176736
Mizoram,93.0749,22.77903,0.6160155,0.009176736
Mizoram,93.07849,22.77903,0.6160155,0.009176736
Mizoram,93.079384,22.77903,0.6160155,0.009176736
Mizoram,93.08478,22.77903,0.61456424,0.009176736
Mizoram,93.08568,22.77903,0.61456424,0.009176736
Mizoram,93.08657,22.77903,0.61456424,0.009176736
Mizoram,93.08747,22.77903,0.61456424,0.009176736
Mizoram,93.090164,22.77903,0.61456424,0.009176736
Mizoram,93.091064,22.77903,0.61456424,0.009176736
Mizoram,93.09466,22.77903,0.6158705,0.009176736
Mizoram,93.09556,22.77903,0.6158705,0.009176736
Mizoram,92.620346,22.778131,0.61789256,0.009176795
Mizoram,92.62125,22.778131,0.61789256,0.009176795
Mizoram,92.62484,22.778131,0.61789256,0.009176795
Mizoram,92.62574,22.778131,0.61814886,0.009176795
Mizoram,92.62753,22.778131,0.61814886,0.009176795
Mizoram,92.62843,22.778131,0.61814886,0.009176795
Mizoram,92.62933,22.778131,0.61814886,0.009176795
Mizoram,92.63113,22.778131,0.61814886,0.009176795
Mizoram,92.63203,22.778131,0.61814886,0.009176795
Mizoram,92.63293,22.778131,0.61814886,0.009176795
Mizoram,92.63382,22.778131,0.61814886,0.009176795
Mizoram,92.640114,22.778131,0.084074795,0.009176795
Mizoram,92.65359,22.778131,0.095202684,0.009176795
Mizoram,92.65449,22.778131,0.095202684,0.009176795
Mizoram,92.724556,22.778131,0.09224243,0.009176795
Mizoram,92.72545,22.778131,0.09224243,0.009176795
Mizoram,92.72725,22.778131,0.09224243,0.009176795
Mizoram,92.76678,22.778131,0.09309482,0.009176795
Mizoram,92.77126,22.778131,0.09138032,0.009176795
