state,longitude,latitude,risk,pixel_area_sqkm
Arunachal Pradesh,96.16331,27.369421,0.103138655,0.008846173
Arunachal Pradesh,96.166,27.369421,0.101247974,0.008846173
Arunachal Pradesh,96.1669,27.369421,0.101247974,0.008846173
Arunachal Pradesh,96.11659,27.368523,0.09941621,0.008846243
Arunachal Pradesh,96.12198,27.368523,0.09941621,0.008846243
Arunachal Pradesh,96.14534,27.368523,0.09941621,0.008846243
Arunachal Pradesh,96.14623,27.368523,0.09941621,0.008846243
Arunachal Pradesh,96.14713,27.368523,0.10218347,0.008846243
Arunachal Pradesh,96.1669,27.368523,0.101247974,0.008846243
Arunachal Pradesh,96.24864,27.368523,0.61555314,0.008846243
Arunachal Pradesh,96.01958,27.367624,0.61635447,0.008846314
Arunachal Pradesh,96.02227,27.367624,0.09944689,0.008846314
Arunachal Pradesh,96.076164,27.367624,0.10048453,0.008846314
Arunachal Pradesh,96.086945,27.367624,0.1029691,0.008846314
Arunachal Pradesh,96.11659,27.367624,0.09941621,0.008846314
Arunachal Pradesh,96.11749,27.367624,0.09941621,0.008846314
Arunachal Pradesh,96.119286,27.367624,0.09941621,0.008846314
Arunachal Pradesh,96.12198,27.367624,0.09941621,0.008846314
Arunachal Pradesh,96.14713,27.367624,0.10218347,0.008846314
Arunachal Pradesh,96.166,27.367624,0.101247974,0.008846314
Arunachal Pradesh,96.18666,27.367624,0.6167237,0.008846314
Arunachal Pradesh,96.24954,27.367624,0.61555314,0.008846314
Arunachal Pradesh,96.02227,27.366726,0.09944689,0.008846384
Arunachal Pradesh,96.02316,27.366726,0.09944689,0.008846384
Arunachal Pradesh,96.11749,27.366726,0.09941621,0.008846384
Arunachal Pradesh,96.12198,27.366726,0.09941621,0.008846384
Arunachal Pradesh,96.12378,27.366726,0.09941621,0.008846384
Arunachal Pradesh,96.14534,27.366726,0.09941621,0.008846384
Arunachal Pradesh,96.14713,27.366726,0.10218347,0.008846384
Arunachal Pradesh,96.15073,27.366726,0.10218347,0.008846384
Arunachal Pradesh,96.16151,27.366726,0.103138655,0.008846384
Arunachal Pradesh,96.16241,27.366726,0.103138655,0.008846384
Arunachal Pradesh,96.16331,27.366726,0.103138655,0.008846384
Arunachal Pradesh,96.01868,27.365828,0.61635447,0.008846454
Arunachal Pradesh,96.01958,27.365828,0.61635447,0.008846454
Arunachal Pradesh,96.11659,27.365828,0.09941621,0.008846454
Arunachal Pradesh,96.11749,27.365828,0.09941621,0.008846454
Arunachal Pradesh,96.12288,27.365828,0.09941621,0.008846454
Arunachal Pradesh,96.14623,27.365828,0.09941621,0.008846454
Arunachal Pradesh,96.16241,27.365828,0.103138655,0.008846454
Arunachal Pradesh,96.18576,27.365828,0.6167237,0.008846454
Arunachal Pradesh,96.18666,27.365828,0.6167237,0.008846454
Arunachal Pradesh,96.01958,27.36493,0.61635447,0.008846524
Arunachal Pradesh,96.02047,27.36493,0.61635447,0.008846524
Arunachal Pradesh,96.12737,27.36493,0.09941621,0.008846524
Arunachal Pradesh,96.18666,27.36493,0.6167237,0.008846524
Arunachal Pradesh,96.22439,27.36493,0.10215092,0.008846524
Arunachal Pradesh,96.22529,27.36493,0.10215092,0.008846524
Arunachal Pradesh,96.03125,27.36403,0.10050126,0.008846595
Arunachal Pradesh,96.03215,27.36403,0.10050126,0.008846595
Arunachal Pradesh,96.12378,27.36403,0.09941621,0.008846595
Arunachal Pradesh,96.12737,27.36403,0.09941621,0.008846595
Arunachal Pradesh,96.18486,27.36403,0.6167237,0.008846595
Arunachal Pradesh,96.18576,27.36403,0.6167237,0.008846595
Arunachal Pradesh,96.19654,27.36403,0.6168002,0.008846595
Arunachal Pradesh,96.19744,27.36403,0.6168002,0.008846595
Arunachal Pradesh,96.22529,27.36403,0.10215092,0.008846595
Arunachal Pradesh,96.03125,27.363132,0.10050126,0.008846665
Arunachal Pradesh,96.068085,27.363132,0.09926231,0.008846665
Arunachal Pradesh,96.11479,27.363132,0.09941621,0.008846665
Arunachal Pradesh,96.121086,27.363132,0.09941621,0.008846665
Arunachal Pradesh,96.12468,27.363132,0.09941621,0.008846665
Arunachal Pradesh,96.02766,27.362234,0.08514697,0.008846736
Arunachal Pradesh,96.02856,27.362234,0.08514697,0.008846736
Arunachal Pradesh,96.02946,27.362234,0.08514697,0.008846736
Arunachal Pradesh,96.11479,27.362234,0.102860525,0.008846736
Arunachal Pradesh,96.129166,27.362234,0.10037826,0.008846736
Arunachal Pradesh,96.130066,27.362234,0.10037826,0.008846736
Arunachal Pradesh,96.13097,27.362234,0.10037826,0.008846736
Arunachal Pradesh,96.15432,27.362234,0.10507278,0.008846736
Arunachal Pradesh,96.15522,27.362234,0.10507278,0.008846736
Arunachal Pradesh,96.15701,27.362234,0.6165954,0.008846736
Arunachal Pradesh,96.02946,27.361336,0.08514697,0.0088468045
Arunachal Pradesh,96.07437,27.361336,0.09926231,0.0088468045
Arunachal Pradesh,96.11659,27.361336,0.102860525,0.0088468045
Arunachal Pradesh,96.25044,27.361336,0.09782972,0.0088468045
Arunachal Pradesh,96.251335,27.361336,0.09782972,0.0088468045
Arunachal Pradesh,96.02676,27.360437,0.08514697,0.008846875
Arunachal Pradesh,96.02946,27.360437,0.08514697,0.008846875
Arunachal Pradesh,96.03035,27.360437,0.09944689,0.008846875
Arunachal Pradesh,96.03394,27.360437,0.09944689,0.008846875
Arunachal Pradesh,96.03574,27.360437,0.09944689,0.008846875
Arunachal Pradesh,96.03754,27.360437,0.09944689,0.008846875
Arunachal Pradesh,96.107605,27.360437,0.10412193,0.008846875
Arunachal Pradesh,96.108505,27.360437,0.10412193,0.008846875
Arunachal Pradesh,96.15612,27.360437,0.6165954,0.008846875
Arunachal Pradesh,96.15701,27.360437,0.6165954,0.008846875
Arunachal Pradesh,96.15791,27.360437,0.6165954,0.008846875
Arunachal Pradesh,96.15881,27.360437,0.6165954,0.008846875
Arunachal Pradesh,96.03035,27.359539,0.09944689,0.008846945
Arunachal Pradesh,96.03125,27.359539,0.09944689,0.008846945
Arunachal Pradesh,96.03394,27.359539,0.09944689,0.008846945
Arunachal Pradesh,96.03484,27.359539,0.09944689,0.008846945
Arunachal Pradesh,96.03574,27.359539,0.09944689,0.008846945
Arunachal Pradesh,96.036644,27.359539,0.09944689,0.008846945
Arunachal Pradesh,96.03754,27.359539,0.09944689,0.008846945
Arunachal Pradesh,96.07437,27.359539,0.09926231,0.008846945
Arunachal Pradesh,96.108505,27.359539,0.10412193,0.008846945
Arunachal Pradesh,96.109406,27.359539,0.10412193,0.008846945
Arunachal Pradesh,96.15522,27.359539,0.10507278,0.008846945
Arunachal Pradesh,96.15612,27.359539,0.6165954,0.008846945
Arunachal Pradesh,96.01868,27.35864,0.06778981,0.008847016
Arunachal Pradesh,96.02586,27.35864,0.08514697,0.008847016
Arunachal Pradesh,96.066284,27.35864,0.09926231,0.008847016
Arunachal Pradesh,96.139046,27.35864,0.102860525,0.008847016
Arunachal Pradesh,96.15163,27.35864,0.10507278,0.008847016
Arunachal Pradesh,96.15432,27.35864,0.10507278,0.008847016
Arunachal Pradesh,96.16151,27.35864,0.6165954,0.008847016
Arunachal Pradesh,96.01868,27.357742,0.06778981,0.008847086
Arunachal Pradesh,96.15522,27.357742,0.10507278,0.008847086
Arunachal Pradesh,96.15612,27.357742,0.6165954,0.008847086
Arunachal Pradesh,96.16061,27.357742,0.6165954,0.008847086
Arunachal Pradesh,96.01868,27.356844,0.06778981,0.008847157
Arunachal Pradesh,96.03035,27.356844,0.09944689,0.008847157
Arunachal Pradesh,96.108505,27.356844,0.10412193,0.008847157
Arunachal Pradesh,96.118385,27.356844,0.102860525,0.008847157
Arunachal Pradesh,96.006996,27.355946,0.094041966,0.008847226
Arunachal Pradesh,96.02586,27.355946,0.08514697,0.008847226
Arunachal Pradesh,96.02676,27.355946,0.08514697,0.008847226
Arunachal Pradesh,96.02766,27.355946,0.08514697,0.008847226
Arunachal Pradesh,96.120186,27.355946,0.10161269,0.008847226
Arunachal Pradesh,96.190254,27.355946,0.6168002,0.008847226
Arunachal Pradesh,96.29266,27.355946,0.09740434,0.008847226
Arunachal Pradesh,96.02586,27.355047,0.08514697,0.008847297
Arunachal Pradesh,96.02676,27.355047,0.08514697,0.008847297
Arunachal Pradesh,96.036644,27.355047,0.09944689,0.008847297
Arunachal Pradesh,96.121086,27.355047,0.10161269,0.008847297
Arunachal Pradesh,96.191154,27.355047,0.6168002,0.008847297
Arunachal Pradesh,96.29266,27.355047,0.09740434,0.008847297
Arunachal Pradesh,96.03844,27.354149,0.09944689,0.008847367
Arunachal Pradesh,96.04024,27.354149,0.6167395,0.008847367
Arunachal Pradesh,96.04113,27.354149,0.6167395,0.008847367
Arunachal Pradesh,96.120186,27.354149,0.10161269,0.008847367
Arunachal Pradesh,96.29536,27.354149,0.09740434,0.008847367
Arunachal Pradesh,96.0052,27.35325,0.09551354,0.008847438
Arunachal Pradesh,96.03844,27.35325,0.05830781,0.008847438
Arunachal Pradesh,96.03934,27.35325,0.07922374,0.008847438
Arunachal Pradesh,96.04024,27.35325,0.07922374,0.008847438
Arunachal Pradesh,96.04113,27.35325,0.07922374,0.008847438
Arunachal Pradesh,96.02227,27.352352,0.06404805,0.008847508
Arunachal Pradesh,96.03215,27.352352,0.05830781,0.008847508
Arunachal Pradesh,96.03754,27.352352,0.05830781,0.008847508
Arunachal Pradesh,96.03844,27.352352,0.05830781,0.008847508
Arunachal Pradesh,96.03934,27.352352,0.07922374,0.008847508
Arunachal Pradesh,96.121086,27.352352,0.10219834,0.008847508
Arunachal Pradesh,96.29086,27.352352,0.09729944,0.008847508
Arunachal Pradesh,96.29176,27.352352,0.09729944,0.008847508
Arunachal Pradesh,96.29356,27.352352,0.09729944,0.008847508
Arunachal Pradesh,96.110306,27.351454,0.6164067,0.008847578
Arunachal Pradesh,96.189354,27.351454,0.61566883,0.008847578
Arunachal Pradesh,96.29356,27.351454,0.09729944,0.008847578
Arunachal Pradesh,96.110306,27.350555,0.6164067,0.008847648
Arunachal Pradesh,96.1112,27.350555,0.10345255,0.008847648
Arunachal Pradesh,96.036644,27.349657,0.05830781,0.008847719
Arunachal Pradesh,96.03934,27.349657,0.07922374,0.008847719
Arunachal Pradesh,96.04113,27.349657,0.07922374,0.008847719
Arunachal Pradesh,96.120186,27.349657,0.10219834,0.008847719
Arunachal Pradesh,96.28727,27.349657,0.09820244,0.008847719
Arunachal Pradesh,96.29266,27.349657,0.09729944,0.008847719
Arunachal Pradesh,96.119286,27.34876,0.10345255,0.008847789
Arunachal Pradesh,96.29626,27.34876,0.09729944,0.008847789
Arunachal Pradesh,96.03215,27.347862,0.05830781,0.008847859
Arunachal Pradesh,96.19475,27.347862,0.6152834,0.008847859
Arunachal Pradesh,96.03934,27.346964,0.07922374,0.008847929
Arunachal Pradesh,96.11569,27.346066,0.10345255,0.008847999
Arunachal Pradesh,96.118385,27.346066,0.10345255,0.008847999
Arunachal Pradesh,96.190254,27.346066,0.61566883,0.008847999
Arunachal Pradesh,96.254036,27.346066,0.09825216,0.008847999
Arunachal Pradesh,96.01149,27.345167,0.09551354,0.008848069
Arunachal Pradesh,96.01239,27.345167,0.61204696,0.008848069
Arunachal Pradesh,96.19205,27.345167,0.6152834,0.008848069
Arunachal Pradesh,96.201935,27.345167,0.6157955,0.008848069
Arunachal Pradesh,96.24864,27.345167,0.09825216,0.008848069
Arunachal Pradesh,96.29356,27.345167,0.09729944,0.008848069
Arunachal Pradesh,96.24685,27.344269,0.103440166,0.00884814
Arunachal Pradesh,96.283676,27.344269,0.10213132,0.00884814
Arunachal Pradesh,96.03305,27.34337,0.6131306,0.00884821
Arunachal Pradesh,96.03394,27.34337,0.6131306,0.00884821
Arunachal Pradesh,96.03484,27.34337,0.6131306,0.00884821
Arunachal Pradesh,96.03574,27.34337,0.6131306,0.00884821
Arunachal Pradesh,96.28458,27.34337,0.10213132,0.00884821
Arunachal Pradesh,96.0609,27.342472,0.6159223,0.008848281
Arunachal Pradesh,96.06179,27.342472,0.6159223,0.008848281
Arunachal Pradesh,96.28458,27.342472,0.10213132,0.008848281
Arunachal Pradesh,96.28548,27.342472,0.10213132,0.008848281
Arunachal Pradesh,96.00071,27.341574,0.09860321,0.0088483505
Arunachal Pradesh,96.0609,27.341574,0.6159223,0.0088483505
Arunachal Pradesh,96.06179,27.341574,0.6159223,0.0088483505
Arunachal Pradesh,96.28458,27.341574,0.10213132,0.0088483505
Arunachal Pradesh,96.28548,27.341574,0.10213132,0.0088483505
Arunachal Pradesh,96.00071,27.340675,0.09860321,0.008848421
Arunachal Pradesh,96.03035,27.340675,0.6131306,0.008848421
Arunachal Pradesh,96.0034,27.339777,0.09551354,0.008848491
Arunachal Pradesh,96.01059,27.339777,0.09551354,0.008848491
Arunachal Pradesh,96.04383,27.339777,0.034487642,0.008848491
Arunachal Pradesh,96.056404,27.339777,0.05927786,0.008848491
Arunachal Pradesh,96.066284,27.339777,0.6157938,0.008848491
Arunachal Pradesh,96.0088,27.338879,0.09551354,0.008848561
Arunachal Pradesh,96.056404,27.338879,0.05927786,0.008848561
Arunachal Pradesh,96.065384,27.338879,0.6159223,0.008848561
Arunachal Pradesh,96.231575,27.338879,0.61566645,0.008848561
Arunachal Pradesh,96.232475,27.338879,0.61566645,0.008848561
Arunachal Pradesh,95.984535,27.33798,0.09860321,0.008848631
Arunachal Pradesh,96.00969,27.33798,0.09551354,0.008848631
Arunachal Pradesh,96.03484,27.33798,0.6131306,0.008848631
Arunachal Pradesh,96.231575,27.33798,0.61566645,0.008848631
Arunachal Pradesh,96.232475,27.33798,0.61566645,0.008848631
Arunachal Pradesh,96.23786,27.33798,0.10101906,0.008848631
Arunachal Pradesh,95.97106,27.337082,0.09295082,0.008848702
Arunachal Pradesh,95.97196,27.337082,0.09295082,0.008848702
Arunachal Pradesh,96.23786,27.337082,0.10101906,0.008848702
Arunachal Pradesh,96.0052,27.336184,0.09551354,0.008848771
Arunachal Pradesh,96.03305,27.336184,0.6131306,0.008848771
Arunachal Pradesh,96.047424,27.336184,0.034487642,0.008848771
Arunachal Pradesh,96.23786,27.336184,0.10101906,0.008848771
Arunachal Pradesh,95.997116,27.335285,0.09740138,0.008848842
Arunachal Pradesh,96.00161,27.334387,0.09740138,0.008848912
Arunachal Pradesh,96.0088,27.334387,0.09463268,0.008848912
Arunachal Pradesh,96.04293,27.334387,0.07668446,0.008848912
Arunachal Pradesh,96.23786,27.334387,0.103440166,0.008848912
Arunachal Pradesh,96.27649,27.334387,0.10213132,0.008848912
Arunachal Pradesh,96.28008,27.334387,0.10213132,0.008848912
Arunachal Pradesh,96.00071,27.333488,0.09740138,0.008848983
Arunachal Pradesh,96.0088,27.333488,0.09463268,0.008848983
Arunachal Pradesh,96.03394,27.333488,0.07922374,0.008848983
Arunachal Pradesh,96.2702,27.333488,0.10098243,0.008848983
Arunachal Pradesh,96.28188,27.333488,0.10098243,0.008848983
Arunachal Pradesh,95.977356,27.33259,0.09740138,0.008849053
Arunachal Pradesh,96.00071,27.33259,0.09740138,0.008849053
Arunachal Pradesh,96.0088,27.33259,0.09463268,0.008849053
Arunachal Pradesh,96.00969,27.33259,0.09463268,0.008849053
Arunachal Pradesh,96.01149,27.33259,0.09463268,0.008849053
Arunachal Pradesh,96.04472,27.33259,0.07668446,0.008849053
Arunachal Pradesh,96.23427,27.33259,0.09916301,0.008849053
Arunachal Pradesh,96.2702,27.33259,0.10098243,0.008849053
Arunachal Pradesh,96.27919,27.33259,0.10213132,0.008849053
Arunachal Pradesh,96.28188,27.33259,0.10098243,0.008849053
Arunachal Pradesh,95.977356,27.331692,0.09740138,0.0088491235
Arunachal Pradesh,96.006996,27.331692,0.09463268,0.0088491235
Arunachal Pradesh,96.01239,27.331692,0.07544297,0.0088491235
Arunachal Pradesh,96.108505,27.331692,0.6163309,0.0088491235
Arunachal Pradesh,95.974655,27.330793,0.081748836,0.008849192
Arunachal Pradesh,95.99083,27.330793,0.6159088,0.008849192
Arunachal Pradesh,95.99352,27.330793,0.6159088,0.008849192
Arunachal Pradesh,96.0052,27.330793,0.09463268,0.008849192
Arunachal Pradesh,96.107605,27.330793,0.6163309,0.008849192
Arunachal Pradesh,96.108505,27.330793,0.6163309,0.008849192
Arunachal Pradesh,96.109406,27.330793,0.6163309,0.008849192
Arunachal Pradesh,96.18486,27.330793,0.61566883,0.008849192
Arunachal Pradesh,95.98184,27.329895,0.09740138,0.008849262
Arunachal Pradesh,95.98274,27.329895,0.09740138,0.008849262
Arunachal Pradesh,95.98364,27.329895,0.09740138,0.008849262
Arunachal Pradesh,95.98903,27.329895,0.6159088,0.008849262
Arunachal Pradesh,95.98993,27.329895,0.6159088,0.008849262
Arunachal Pradesh,95.99083,27.329895,0.6159088,0.008849262
Arunachal Pradesh,95.99172,27.329895,0.6159088,0.008849262
Arunachal Pradesh,95.997116,27.329895,0.09740138,0.008849262
Arunachal Pradesh,96.0052,27.329895,0.09463268,0.008849262
