state,longitude,latitude,risk,pixel_area_sqkm
Nagaland,94.251686,26.507936,0.61188275,0.0089125745
Nagaland,94.25259,26.507936,0.61188275,0.0089125745
Nagaland,94.28493,26.507936,0.61313474,0.0089125745
Nagaland,94.28583,26.507936,0.61313474,0.0089125745
Nagaland,94.39093,26.507936,0.054236043,0.0089125745
Nagaland,94.251686,26.507038,0.61188275,0.0089126425
Nagaland,94.25259,26.507038,0.61188275,0.0089126425
Nagaland,94.38284,26.507038,0.062050402,0.0089126425
Nagaland,94.39093,26.507038,0.054236043,0.0089126425
Nagaland,94.25887,26.50614,0.61188275,0.00891271
Nagaland,94.354095,26.50614,0.035919577,0.00891271
Nagaland,94.24001,26.503445,0.032990567,0.008912915
Nagaland,94.37296,26.503445,0.041591406,0.008912915
Nagaland,94.38015,26.503445,0.062050402,0.008912915
Nagaland,94.24001,26.502546,0.032990567,0.008912983
Nagaland,94.24899,26.502546,0.053262826,0.008912983
Nagaland,94.38015,26.502546,0.062050402,0.008912983
Nagaland,94.4071,26.502546,0.069049954,0.008912983
Nagaland,94.45381,26.502546,0.0734429,0.008912983
Nagaland,94.35859,26.501648,0.035919577,0.008913051
Nagaland,94.35949,26.501648,0.032453414,0.008913051
Nagaland,94.44303,26.501648,0.079668224,0.008913051
Nagaland,94.44393,26.501648,0.079668224,0.008913051
Nagaland,94.24899,26.50075,0.053262826,0.008913119
Nagaland,94.35769,26.50075,0.035919577,0.008913119
Nagaland,94.37746,26.50075,0.062050402,0.008913119
Nagaland,94.38104,26.50075,0.062050402,0.008913119
Nagaland,94.44303,26.50075,0.079668224,0.008913119
Nagaland,94.37925,26.499851,0.07934117,0.008913187
Nagaland,94.38015,26.499851,0.07934117,0.008913187
Nagaland,94.38104,26.499851,0.07934117,0.008913187
Nagaland,94.364876,26.498953,0.06810721,0.008913256
Nagaland,94.39991,26.498953,0.07823858,0.008913256
Nagaland,94.27684,26.498055,0.058312863,0.008913324
Nagaland,94.364876,26.498055,0.06810721,0.008913324
Nagaland,94.37296,26.498055,0.08046192,0.008913324
Nagaland,94.39991,26.498055,0.07823858,0.008913324
Nagaland,94.27594,26.497156,0.058312863,0.008913392
Nagaland,94.27684,26.497156,0.058312863,0.008913392
Nagaland,94.375656,26.497156,0.08046192,0.008913392
Nagaland,94.27594,26.496258,0.058312863,0.00891346
Nagaland,94.21845,26.49536,0.607843,0.008913528
Nagaland,94.27325,26.49536,0.058312863,0.008913528
Nagaland,94.43135,26.49536,0.61226875,0.008913528
Nagaland,94.23552,26.494461,0.06573266,0.008913597
Nagaland,94.27415,26.494461,0.058312863,0.008913597
Nagaland,94.27505,26.494461,0.058312863,0.008913597
Nagaland,94.27505,26.493563,0.058312863,0.008913665
Nagaland,94.35769,26.493563,0.05506762,0.008913665
Nagaland,94.38734,26.493563,0.07934117,0.008913665
Nagaland,94.38374,26.492664,0.07934117,0.008913733
Nagaland,94.38734,26.492664,0.07934117,0.008913733
Nagaland,94.43944,26.492664,0.61226875,0.008913733
Nagaland,94.27055,26.491766,0.058312863,0.008913801
Nagaland,94.271454,26.491766,0.058312863,0.008913801
Nagaland,94.27684,26.491766,0.058312863,0.008913801
