system:index,loss_label,past_loss,rainfall_anomaly,rainfall_total,spi,treecover2000,.geo
247,0,0,-500.03759501810964,5269.724172592163,-0.5062204175662526,27,"{""type"":""Point"",""coordinates"":[74.01562596211102,33.247108272069354]}"
286,1,0,2463.88433368802,12816.987225055695,0.8513908570994759,63,"{""type"":""Point"",""coordinates"":[91.95304976351352,25.783351662951684]}"
304,0,0,1150.5709999084465,9510.116752386093,0.6030125193733814,71,"{""type"":""Point"",""coordinates"":[93.4421806695576,25.412924593313075]}"
312,1,0,3461.9682735949755,19766.963338583708,0.8741315779355033,88,"{""type"":""Point"",""coordinates"":[90.24255585297217,25.50823310961004]}"
318,0,0,23.059245287215163,12121.552921891212,0.00852846104408793,47,"{""type"":""Point"",""coordinates"":[73.8974735407764,16.025456820736164]}"
329,1,0,-880.9029086422161,16862.226192831993,-0.2428026228565464,39,"{""type"":""Point"",""coordinates"":[75.05151734291402,12.658367633976383]}"
346,0,0,421.8742477023934,6938.4696611166,0.37000244868089055,26,"{""type"":""Point"",""coordinates"":[80.71328430843162,20.328069644467952]}"
353,0,0,711.789023126661,12584.410228133202,0.32936386826615105,52,"{""type"":""Point"",""coordinates"":[76.93906044832612,9.86115475422336]}"
360,0,0,-875.9884260902527,12408.215664863586,-0.3463736553469976,74,"{""type"":""Point"",""coordinates"":[74.3289518382199,15.035489766225533]}"
362,0,0,1269.749665522575,12713.396709442139,0.5486736595016594,70,"{""type"":""Point"",""coordinates"":[94.75520136132384,26.77587041812396]}"
366,0,0,999.6630806386474,10491.784126400948,0.5099226779971302,78,"{""type"":""Point"",""coordinates"":[93.24063351891128,26.507632272695027]}"
369,0,0,2159.052767600957,16623.536807894707,0.6378298892788369,38,"{""type"":""Point"",""coordinates"":[92.3764680106357,24.355237192706486]}"
397,0,0,720.2193177520294,7933.221488952637,0.5179958714261951,40,"{""type"":""Point"",""coordinates"":[76.3629174393961,11.835255768429741]}"
417,1,0,1279.25954302221,12217.5307341218,0.569089909051944,88,"{""type"":""Point"",""coordinates"":[95.59275193561582,27.21562039664033]}"
420,0,0,1156.7625661544498,12169.224704265594,0.5219804501880376,91,"{""type"":""Point"",""coordinates"":[93.77039366119324,27.075391368157984]}"
425,0,0,391.24829597715325,13615.855126947165,0.14976458393459763,67,"{""type"":""Point"",""coordinates"":[75.83591340403153,12.317344309641774]}"
432,0,1,964.6048783481128,12464.92082875967,0.41490070849899724,81,"{""type"":""Point"",""coordinates"":[94.50163818762879,26.722724887750008]}"
435,0,0,77.85410307693928,7520.3837305903435,0.05437933756595657,75,"{""type"":""Point"",""coordinates"":[86.2528841973655,21.74704605821807]}"
450,0,0,2710.6161116525527,16671.946187496185,0.7064909775686351,79,"{""type"":""Point"",""coordinates"":[91.96859857470828,25.380165822975066]}"
458,0,0,1874.903265357474,14642.750401496887,0.650476643709542,25,"{""type"":""Point"",""coordinates"":[89.48482423945404,26.702025838200296]}"
460,1,0,97.30048379577238,6636.909861266613,0.09150874348085701,26,"{""type"":""Point"",""coordinates"":[80.02107157252318,19.335741428906765]}"
485,0,0,436.1256066903761,6275.772337079048,0.36936583425506636,26,"{""type"":""Point"",""coordinates"":[88.60919080428106,27.35942632393446]}"
490,1,0,1342.2877395294545,13997.79601085186,0.49580812567230387,93,"{""type"":""Point"",""coordinates"":[92.522644194519,23.38352949533681]}"
530,0,0,1883.2938327312468,7362.800185203552,1.1875949620000836,38,"{""type"":""Point"",""coordinates"":[94.27047450952423,28.74490112670787]}"
552,0,0,109.39293392119725,7897.740792416036,0.07321531918119514,45,"{""type"":""Point"",""coordinates"":[86.2643461689686,21.672221662238208]}"
562,1,0,1828.1716910615032,13372.323965668678,0.6432626865763683,91,"{""type"":""Point"",""coordinates"":[93.11271572200569,24.354262622678792]}"
585,0,0,1788.0324395309453,13865.636207580566,0.6624317889648859,96,"{""type"":""Point"",""coordinates"":[96.27155335491791,27.84971867716924]}"
590,0,0,1401.1717315912247,12275.602321118116,0.5162726472966445,74,"{""type"":""Point"",""coordinates"":[92.90372731042623,22.814713687748295]}"
594,0,0,278.80499006521495,15072.033362292685,0.08207352608812211,47,"{""type"":""Point"",""coordinates"":[75.14686381637397,13.639756698640667]}"
600,0,0,-487.9246005347013,17335.337261829525,-0.14095106959641973,25,"{""type"":""Point"",""coordinates"":[75.01009805492549,13.234966099673377]}"
602,0,0,651.4484609916781,8092.037817299366,0.427647318142493,32,"{""type"":""Point"",""coordinates"":[83.57063609439207,19.41851068351201]}"
627,0,0,1182.1377147793773,15561.419252634048,0.470365447534884,89,"{""type"":""Point"",""coordinates"":[95.15202468965137,27.86778948603343]}"
637,1,0,355.39946333940384,2218.193358243443,0.9183394065213196,45,"{""type"":""Point"",""coordinates"":[92.61599315941031,27.76404185181437]}"
640,0,1,1882.9683929920193,11402.909106492996,1.016885166135038,92,"{""type"":""Point"",""coordinates"":[94.55590966157676,28.349152494564496]}"
641,0,0,307.98891112655474,15463.119994163513,0.13109471299474684,73,"{""type"":""Point"",""coordinates"":[76.84581460814108,9.438349203736733]}"
644,0,0,-37.46744293887241,13785.468396306038,-0.01808238767992444,66,"{""type"":""Point"",""coordinates"":[76.84355622499339,9.058094108172629]}"
654,0,0,-2836.349591896683,3701.951146900654,-1.2926137427903843,61,"{""type"":""Point"",""coordinates"":[78.81552399371421,30.55567037845027]}"
660,0,0,602.7492077188854,8263.541937857866,0.4241261950792001,54,"{""type"":""Point"",""coordinates"":[80.67960860610036,19.660614128977645]}"
663,0,0,1093.264035952092,11512.092014551163,0.5766482449672623,93,"{""type"":""Point"",""coordinates"":[94.53286029975862,27.820844612491484]}"
664,0,0,471.738950217763,10765.082322835922,0.18944010147031864,32,"{""type"":""Point"",""coordinates"":[73.98498518845024,16.07594359213284]}"
666,0,0,1981.8004065307996,16152.853415846825,0.6163104901313566,71,"{""type"":""Point"",""coordinates"":[92.63056113593066,24.30346407757126]}"
683,0,0,847.8221151232719,7520.783605217934,0.6023933091216598,76,"{""type"":""Point"",""coordinates"":[93.96378591489841,25.292919297983833]}"
688,1,0,-307.3072518787758,14718.35139375925,-0.09483960551140551,59,"{""type"":""Point"",""coordinates"":[74.69502299201712,14.251317379513958]}"
691,0,0,1109.6904777878426,7300.651803016663,0.9045457240545872,88,"{""type"":""Point"",""coordinates"":[93.05961381248082,27.613937431135287]}"
696,0,0,2222.9965218335383,11256.141039788723,0.900210161163557,54,"{""type"":""Point"",""coordinates"":[91.80911199646619,26.055565896964794]}"
705,1,0,1725.3058767319599,20981.073189258575,0.4019506987858153,75,"{""type"":""Point"",""coordinates"":[91.28318023199257,25.27170702144021]}"
707,0,0,-419.4549842325414,8395.923459023237,-0.2335078721073019,26,"{""type"":""Point"",""coordinates"":[74.48991113214039,15.377889107287853]}"
728,0,0,-243.05698711875448,16620.17732872814,-0.07124393560851511,38,"{""type"":""Point"",""coordinates"":[74.80073946505497,13.744689929944844]}"
739,0,0,471.88055872246696,15656.671164155006,0.14479161929510737,75,"{""type"":""Point"",""coordinates"":[75.72530811669685,12.141144672143994]}"
754,0,0,1006.6596521763604,11594.817411661148,0.47625125259830514,84,"{""type"":""Point"",""coordinates"":[93.65694089039836,27.068664110171422]}"
762,0,0,582.7761816634402,7920.674688220024,0.5362665755943301,55,"{""type"":""Point"",""coordinates"":[80.3015847380557,21.909332677792737]}"
767,0,0,-403.3478237210293,17114.029513927642,-0.11859175199166908,54,"{""type"":""Point"",""coordinates"":[74.90996415173454,13.315120322805152]}"
768,0,0,1669.0374896016183,11417.350420236588,0.7300221683479569,55,"{""type"":""Point"",""coordinates"":[96.34660255641991,28.12815634345306]}"
770,0,0,1122.5492291374903,13619.117210388184,0.4218315382648425,46,"{""type"":""Point"",""coordinates"":[91.46345938648385,23.426672938199687]}"
777,0,0,1202.25032747984,10098.231272697449,0.6309313273169335,69,"{""type"":""Point"",""coordinates"":[93.6024333561925,25.888262077284583]}"
786,0,0,839.8916420892347,10885.78236413002,0.4133751914853795,67,"{""type"":""Point"",""coordinates"":[93.560125490377,26.60537863654624]}"
805,1,0,552.188056243549,7633.677286811173,0.39527866701029396,31,"{""type"":""Point"",""coordinates"":[83.46431612104752,19.99522134840271]}"
809,0,0,485.02236735949737,7828.103240221739,0.32377255553378803,65,"{""type"":""Point"",""coordinates"":[83.37887217950305,19.61142589911524]}"
840,0,0,-734.4559550884878,17344.71008094307,-0.21694590390802224,27,"{""type"":""Point"",""coordinates"":[75.15206966880766,12.876809065215761]}"
843,0,0,248.67475584745262,18787.552408456802,0.08408329333798165,41,"{""type"":""Point"",""coordinates"":[95.48462373465054,27.948782807209838]}"
853,0,0,203.0089919611546,7107.564081996679,0.14763243120036554,56,"{""type"":""Point"",""coordinates"":[80.77183470481768,18.946103791889467]}"
863,0,0,1368.150459446104,10743.411890029907,0.6138848627535171,43,"{""type"":""Point"",""coordinates"":[93.02471962222025,23.345286432569534]}"
870,0,0,2805.9474192956477,20361.72428190708,0.7324279606710663,83,"{""type"":""Point"",""coordinates"":[92.24944412500271,25.113928154482608]}"
883,0,0,32.633237247169745,15072.79960989952,0.01249918554525409,55,"{""type"":""Point"",""coordinates"":[76.10681421816511,10.365805743974937]}"
884,0,0,1983.741341153811,15383.2477145195,0.7124878266765436,94,"{""type"":""Point"",""coordinates"":[96.49208304181906,27.540811139580967]}"
891,1,0,1017.6740034952691,8859.371672391891,0.5639059661324828,72,"{""type"":""Point"",""coordinates"":[94.12687220261849,24.279456959714413]}"
925,0,0,119.91493341382557,16286.198369026184,0.036956222888687426,52,"{""type"":""Point"",""coordinates"":[75.46800685180668,12.896990832414483]}"
932,0,0,408.1427991253677,7444.934366282076,0.29181338685473485,52,"{""type"":""Point"",""coordinates"":[83.07395454605728,19.73336439203431]}"
944,0,1,-128.6127598832527,6394.552078425884,-0.1159458680787034,30,"{""type"":""Point"",""coordinates"":[80.10661186971747,18.858909899590923]}"
973,0,0,1247.8196738600727,10783.462198615074,0.5742720955409092,82,"{""type"":""Point"",""coordinates"":[93.26008208522302,25.338368382406355]}"
995,0,0,1862.5298684750578,9721.289410352707,0.9741066692056894,60,"{""type"":""Point"",""coordinates"":[96.60805706910924,28.18718695562231]}"
996,1,0,2257.88510136102,16026.70442032814,0.7149661346852597,51,"{""type"":""Point"",""coordinates"":[92.03087972058321,24.082559516549047]}"
999,0,0,857.29846943138,8065.86112177372,0.5838970709303408,28,"{""type"":""Point"",""coordinates"":[83.17931142280354,18.27987577001708]}"
1000,1,0,900.3535621572373,8221.274468996562,0.6023424009799326,27,"{""type"":""Point"",""coordinates"":[82.38819455765825,20.153599143288695]}"
1009,0,0,790.6902680289177,6782.217033624649,0.7557950732685129,89,"{""type"":""Point"",""coordinates"":[93.15335537165151,27.47140150381086]}"
1022,1,0,1127.2829079605635,13988.833106834441,0.3844537084440017,33,"{""type"":""Point"",""coordinates"":[92.75180317270339,22.87238161948988]}"
1038,0,0,1956.1723038823657,13931.797726392746,0.6740173845093229,80,"{""type"":""Point"",""coordinates"":[93.05137944568189,24.395894574499884]}"
1039,1,0,-2343.4201417936856,3148.103344142437,-1.3533391851842391,34,"{""type"":""Point"",""coordinates"":[78.46772834371536,30.199302996611273]}"
1040,1,0,138.0196513871706,7276.453089311719,0.1203555325921636,30,"{""type"":""Point"",""coordinates"":[80.30999904869323,19.733861080420247]}"
1057,0,0,1319.163659421416,9774.76298713684,0.6279753989925707,75,"{""type"":""Point"",""coordinates"":[93.60401932139403,24.563232728888806]}"
1076,0,1,542.8166523754571,7802.378654837608,0.40407564786211814,47,"{""type"":""Point"",""coordinates"":[83.98609038036456,20.348035915713762]}"
1080,0,0,1116.742880150845,8720.52612876892,0.6025684185968871,56,"{""type"":""Point"",""coordinates"":[93.730908251471,24.293547056801334]}"
1093,0,0,520.6909383167686,7902.361304283142,0.3778206059703828,56,"{""type"":""Point"",""coordinates"":[81.02570257017184,19.71604353302267]}"
1125,0,0,935.218117812763,7274.5033448040485,0.687565199260755,46,"{""type"":""Point"",""coordinates"":[84.30441382961828,19.005932017750617]}"
1130,0,0,1882.270184279978,15333.79870891571,0.5379134654113749,55,"{""type"":""Point"",""coordinates"":[90.85400639910358,25.869589431996946]}"
1141,0,0,1377.9614389247872,10898.83288013935,0.6070670262382353,64,"{""type"":""Point"",""coordinates"":[93.0944519069361,23.21611886154609]}"
1144,0,0,2146.9832450516515,16578.457530498505,0.5797787757210401,81,"{""type"":""Point"",""coordinates"":[91.16852889002243,25.697996635425536]}"
1148,0,0,1426.622974789143,12467.581219017506,0.6300687030916502,59,"{""type"":""Point"",""coordinates"":[94.04621480802517,26.209830557704883]}"
1160,0,0,786.4624865692631,8141.605905532837,0.5216199203482288,33,"{""type"":""Point"",""coordinates"":[83.66913002045642,19.412685878066718]}"
1166,0,0,625.5601493929034,8194.294136881828,0.4398488767926259,49,"{""type"":""Point"",""coordinates"":[83.44661160237507,19.18605958927077]}"
1177,0,0,1068.6203567147259,8638.692466497421,0.7099693413819574,71,"{""type"":""Point"",""coordinates"":[94.38334415238296,25.605172676185532]}"
1179,0,0,942.208764196932,8580.512292265892,0.569373054219604,87,"{""type"":""Point"",""coordinates"":[93.13811984692583,25.552756249556236]}"
1200,0,0,937.9343122333285,6640.759530305862,0.8114225342790327,92,"{""type"":""Point"",""coordinates"":[93.30746320401306,27.76005306173061]}"
1239,0,0,-304.9204972763664,6953.797032609582,-0.20538753758915215,57,"{""type"":""Point"",""coordinates"":[81.21356159824956,17.993268625881434]}"
1241,0,0,-851.9285981183875,5996.358594980091,-0.5974752133368114,62,"{""type"":""Point"",""coordinates"":[79.4553893788529,29.06193651487613]}"
1244,0,0,1957.8619140371684,15777.313879139721,0.6693875981031611,94,"{""type"":""Point"",""coordinates"":[93.38612075108763,7.908271225906819]}"
1263,0,0,1217.2325961172583,8878.960735201836,0.673584391420763,92,"{""type"":""Point"",""coordinates"":[93.4898333218595,25.360823787758406]}"
1276,1,0,654.154708115876,7857.9117149710655,0.45709092774771487,30,"{""type"":""Point"",""coordinates"":[83.94554513729209,18.967258943417633]}"
1286,0,0,638.2688506484028,6141.085239171982,0.6559731740784867,89,"{""type"":""Point"",""coordinates"":[93.18660734389879,27.799937336381724]}"
1299,0,0,-2887.7403881450173,3188.5452792048454,-1.3679319575104514,25,"{""type"":""Point"",""coordinates"":[78.24359818274645,30.62821287241241]}"
1307,0,0,1258.5823306918146,8832.79233789444,0.7776974408964998,74,"{""type"":""Point"",""coordinates"":[92.26301524333118,26.959340369400014]}"
1310,0,0,1422.2066711625375,19186.84563100338,0.35577148412150217,32,"{""type"":""Point"",""coordinates"":[91.2002958497424,25.452014771715927]}"
1323,0,0,743.9013133137005,8531.092094779015,0.495280739326093,31,"{""type"":""Point"",""coordinates"":[83.36025493771446,19.07109373729115]}"
1338,0,0,1132.3692440509794,6351.3664265275,0.9724877038150607,32,"{""type"":""Point"",""coordinates"":[94.07499834785601,28.5476221940425]}"
1343,0,0,519.1520732719246,7449.5875441432,0.39403060283828756,44,"{""type"":""Point"",""coordinates"":[81.17560914610276,19.568548722552098]}"
1373,0,0,1132.389469958469,13581.789742231369,0.4488402871516548,74,"{""type"":""Point"",""coordinates"":[76.9851317573739,9.538718434969539]}"
1384,0,0,557.4369999112505,7826.637187123299,0.3813301706806646,56,"{""type"":""Point"",""coordinates"":[83.32606386540127,19.745641958321738]}"
1395,0,0,1117.3254215240477,7575.207481145859,0.8300733234464,81,"{""type"":""Point"",""coordinates"":[93.44141385709848,27.903382781131437]}"
1403,0,0,1207.3102746084733,13984.856116592884,0.4264836632196869,76,"{""type"":""Point"",""coordinates"":[92.51939891737435,22.97610459122611]}"
1429,0,0,948.7702207595103,13307.066793985665,0.34748331604197663,78,"{""type"":""Point"",""coordinates"":[92.76098062436517,23.07109176928431]}"
1436,0,0,-727.1063569059597,5881.299191672355,-0.5378906259596566,51,"{""type"":""Point"",""coordinates"":[79.39330784385477,29.080790815871367]}"
1442,0,0,2099.2842933893207,12096.304290771484,0.8866310008650798,80,"{""type"":""Point"",""coordinates"":[95.9653147378386,28.338232666564828]}"
1444,0,0,1262.8374205708496,10380.186132907867,0.6336750288477041,54,"{""type"":""Point"",""coordinates"":[93.7803568021224,25.680512935893645]}"
1449,0,0,1716.4945517957203,13275.647459447384,0.702464718982354,52,"{""type"":""Point"",""coordinates"":[95.77073393984683,27.380327710460886]}"
1456,0,0,-434.7276678135604,17134.937686171383,-0.12631632396584272,38,"{""type"":""Point"",""coordinates"":[75.00745173178697,13.278463955214743]}"
1458,0,0,1362.425775395879,9968.323469221592,0.6372966881412653,63,"{""type"":""Point"",""coordinates"":[93.2504866512823,23.402660110033125]}"
1474,0,0,1347.2711072310813,10632.50302708149,0.6165578382570746,81,"{""type"":""Point"",""coordinates"":[92.89456983369993,25.634205662103437]}"
1495,1,0,991.0675210714344,5927.692862689495,0.936570002701368,79,"{""type"":""Point"",""coordinates"":[93.96723089688828,28.694015355835994]}"
1498,0,0,1658.49308335334,13179.904392838478,0.6977039118885894,49,"{""type"":""Point"",""coordinates"":[95.58610308628626,27.532549651670102]}"
1509,0,0,1356.6953584313396,10459.799033284187,0.6927017187490379,42,"{""type"":""Point"",""coordinates"":[93.81684971345418,25.691088447840944]}"
1528,1,0,2229.3283606885343,16879.595454096794,0.6635937859471573,31,"{""type"":""Point"",""coordinates"":[92.70869845578909,24.498022026423616]}"
1548,0,0,1154.1169976890087,13103.65609240532,0.46438837957399165,72,"{""type"":""Point"",""coordinates"":[95.29276201792726,27.079791585553338]}"
1557,1,0,2647.259465932846,16586.350730001926,0.767221560108412,31,"{""type"":""Point"",""coordinates"":[90.52980696869957,25.84868788352254]}"
1564,0,0,420.6072268757962,13896.277438879013,0.14111238023360587,62,"{""type"":""Point"",""coordinates"":[75.48326288431682,13.228526494752073]}"
1575,0,0,-3728.257840456662,2538.3149467110634,-1.4249611685651349,29,"{""type"":""Point"",""coordinates"":[75.82116887001739,32.69916300734123]}"
1615,0,0,3169.2414692163475,19240.364871501923,0.7999195783258226,79,"{""type"":""Point"",""coordinates"":[90.32494148410437,25.534736111371352]}"
1616,1,0,282.7292951207237,10307.133505791426,0.12151475057056514,34,"{""type"":""Point"",""coordinates"":[73.87659732848793,16.463444551810316]}"
1620,1,0,-402.45867573489613,5351.724380142987,-0.3399532349079334,47,"{""type"":""Point"",""coordinates"":[80.16820332262104,29.12845641887677]}"
1632,0,0,700.2475836538479,8050.789241382852,0.4899467970082324,46,"{""type"":""Point"",""coordinates"":[84.11940010280075,19.75487183835636]}"
1641,0,0,1737.729624656402,12179.087490439415,0.6842330535674506,67,"{""type"":""Point"",""coordinates"":[92.81208435203327,25.488911675452435]}"
1646,0,0,1006.28631850481,12111.156246185303,0.47996480403530395,93,"{""type"":""Point"",""coordinates"":[95.90642768936387,27.094634100336474]}"
1648,0,0,954.3195462668318,9480.369064688683,0.4969475088699979,35,"{""type"":""Point"",""coordinates"":[75.93062868408904,12.699954546204127]}"
1667,0,0,928.3203485779468,13882.402616739273,0.38547237493748254,85,"{""type"":""Point"",""coordinates"":[76.96772381484531,9.214511146486803]}"
1675,1,0,1371.4484294414524,10120.127943992615,0.7887214862362903,83,"{""type"":""Point"",""coordinates"":[93.92317987924709,27.726521118848588]}"
1677,0,0,112.38468897342682,14252.577651500702,0.053119406887280576,40,"{""type"":""Point"",""coordinates"":[76.61928057250115,9.195540689931972]}"
1718,0,0,2582.8040276980028,17176.457049012184,0.7328959258047694,84,"{""type"":""Point"",""coordinates"":[92.73986299644393,25.057249219071807]}"
1757,1,0,1371.5737552538521,13963.89639055729,0.5252147138873167,64,"{""type"":""Point"",""coordinates"":[95.73716424611024,27.560671693822385]}"
1763,0,0,590.3456374805883,8054.699387192726,0.4079777553651314,47,"{""type"":""Point"",""coordinates"":[83.52829427784748,19.255545861737566]}"
1764,0,0,1780.206537079499,11713.250751256943,0.7531644956578589,80,"{""type"":""Point"",""coordinates"":[92.93463064606954,23.502345094609645]}"
1776,0,0,-296.723389611976,9205.233447477221,-0.14512590872914743,58,"{""type"":""Point"",""coordinates"":[74.80880403467935,14.7805930248844]}"
1784,0,0,-455.2244130367417,13617.501172721386,-0.15792471095480592,51,"{""type"":""Point"",""coordinates"":[75.58070816517562,13.050373357029695]}"
1835,1,0,1436.6379893109697,14296.214423671365,0.4873028231091066,39,"{""type"":""Point"",""coordinates"":[90.26604500350463,26.789703167048543]}"
1838,0,0,2194.178591111675,16259.255440473557,0.6627455271396956,57,"{""type"":""Point"",""coordinates"":[90.38691549680081,25.896876299672833]}"
1845,0,0,1888.8861669385806,14126.729640841484,0.6420888714277174,71,"{""type"":""Point"",""coordinates"":[92.88714605582602,25.236556352679795]}"
1864,0,0,1651.0921086689214,12373.977362275124,0.6225936939162825,85,"{""type"":""Point"",""coordinates"":[93.28410333514779,24.42516872670483]}"
1874,1,0,1533.9564534708861,13651.569062232971,0.631569446901191,36,"{""type"":""Point"",""coordinates"":[95.73479642635124,27.529640155570807]}"
1913,0,0,1579.8182742759582,12124.673276901245,0.656940531238769,73,"{""type"":""Point"",""coordinates"":[92.94923425471106,25.389578106187383]}"
1916,1,0,778.3637566330608,8202.344890594482,0.5146255096790375,25,"{""type"":""Point"",""coordinates"":[83.69451562887816,19.3470461523832]}"
1951,1,0,690.5334459487058,8093.631219953299,0.46218548279618976,45,"{""type"":""Point"",""coordinates"":[83.79822190689424,19.622423335655984]}"
1954,0,0,1511.680262294598,13666.970432847738,0.574950833501583,94,"{""type"":""Point"",""coordinates"":[93.74529295700736,7.057851266484586]}"
1955,1,0,1358.3707872152336,9850.62852203846,0.6824395456430304,88,"{""type"":""Point"",""coordinates"":[93.50698081023677,25.05771280212517]}"
1958,0,0,1563.0487147629265,11644.988394498825,0.8188432297509931,80,"{""type"":""Point"",""coordinates"":[94.61353115883266,28.024530736489062]}"
1973,0,0,614.373024619601,7975.534360259771,0.43312840254476553,33,"{""type"":""Point"",""coordinates"":[83.8780683413702,19.821459136531168]}"
1991,0,0,1937.6704746728592,17173.46457386017,0.670047346321999,72,"{""type"":""Point"",""coordinates"":[95.59107287908996,28.28401477142286]}"
1997,1,0,-3465.0886767449765,1774.7250898480415,-1.5285564876700566,55,"{""type"":""Point"",""coordinates"":[77.15834059395588,30.959821327563837]}"
2013,0,0,1140.4336637794968,9843.596195459366,0.673318501171275,71,"{""type"":""Point"",""coordinates"":[94.85241427914146,26.145301144949503]}"
2019,0,0,220.86585106551684,15879.161219596863,0.08667309921801408,31,"{""type"":""Point"",""coordinates"":[76.4674234616467,9.684513777452715]}"
2046,0,0,-888.2798278738164,1467.2695265114307,-1.130191381002239,29,"{""type"":""Point"",""coordinates"":[75.72505329542697,33.6776886635254]}"
2049,0,0,508.602159379795,3257.8065447211266,0.8975291386017497,39,"{""type"":""Point"",""coordinates"":[91.93739248113698,27.5930753462693]}"
2080,0,0,1128.4711875350022,10665.454065084457,0.48557876353317564,81,"{""type"":""Point"",""coordinates"":[93.33593699904691,24.167856005441745]}"
2083,0,0,918.9425276384691,7987.993620872498,0.6738200162326706,34,"{""type"":""Point"",""coordinates"":[94.22740251115638,25.42536738024933]}"
2105,0,1,1020.8591046571728,12242.727783799171,0.448997957126471,80,"{""type"":""Point"",""coordinates"":[94.50196028882752,26.679891849466944]}"
2121,0,0,1737.3255905024707,11914.257250368595,0.6972055426092403,77,"{""type"":""Point"",""coordinates"":[92.40136792684595,25.80554588992706]}"
2126,0,0,554.249160596728,15773.140984117985,0.18263161166782513,53,"{""type"":""Point"",""coordinates"":[75.63069238092248,11.79608958248071]}"
2137,0,0,588.540979888593,7630.142838835716,0.40765057816526407,65,"{""type"":""Point"",""coordinates"":[80.99086549761147,19.282520117830483]}"
2138,0,0,1547.7323258161541,7057.738894820213,1.0963431880591767,90,"{""type"":""Point"",""coordinates"":[94.04763873866308,28.466218417931817]}"
2141,0,0,1870.5446352314157,12415.251088619232,0.8340379251911804,70,"{""type"":""Point"",""coordinates"":[96.08800534761231,28.295904827562847]}"
2162,0,0,1007.0713996052182,13667.09495601058,0.4189570634360126,65,"{""type"":""Point"",""coordinates"":[91.5811655716421,23.733090116396273]}"
2179,0,0,2350.434995042533,14376.780945062637,0.776608013444378,80,"{""type"":""Point"",""coordinates"":[91.61207197468731,25.791992243253915]}"
2186,1,0,-1737.383880072366,3722.879495382309,-1.0290899624946104,61,"{""type"":""Point"",""coordinates"":[79.37568129456317,30.52406114522169]}"
2189,0,0,790.8071233302353,8067.458637952805,0.4993741653627148,75,"{""type"":""Point"",""coordinates"":[94.37813822319015,24.943111880396]}"
2195,0,0,1150.5709999084465,9510.116752386093,0.6030125193733814,82,"{""type"":""Point"",""coordinates"":[93.43328071836265,25.409169020462393]}"
2198,0,0,-70.34471967369336,4040.169695585966,-0.10751829286542464,36,"{""type"":""Point"",""coordinates"":[78.04293694755997,8.65804051236163]}"
