system:index,loss_label,past_loss,rainfall_anomaly,rainfall_total,spi,treecover2000,.geo
1479,0,0,2842.758261314035,17961.521060347557,1.1732591130245487,42,"{""type"":""Point"",""coordinates"":[76.39357369977127,10.250179163225338]}"
1571,1,0,-272.5211336540233,2538.626015841961,-0.23900754156197343,43,"{""type"":""Point"",""coordinates"":[77.34731568620744,31.98282020355832]}"
1593,1,0,-1443.0708065465096,5273.271627783775,-0.5085422715264355,30,"{""type"":""Point"",""coordinates"":[75.57174300886103,32.80322135351309]}"
1597,0,0,300.78740048280724,7163.197134107351,0.22735485801135186,29,"{""type"":""Point"",""coordinates"":[83.16507329410022,22.173005873734574]}"
1605,1,0,1345.9158940386978,7809.4944858551025,1.088208816474356,53,"{""type"":""Point"",""coordinates"":[81.72652311724374,17.320765489907]}"
1606,1,0,806.8353465572,7801.2282371521,0.5487470284379244,69,"{""type"":""Point"",""coordinates"":[95.1357405934158,29.05683866107146]}"
1612,0,1,3570.4858431612374,14276.992571651936,1.4004227124323183,42,"{""type"":""Point"",""coordinates"":[75.01080802388405,14.116045719523981]}"
1629,0,1,954.5452945224934,9775.27526152134,0.5472877657131437,85,"{""type"":""Point"",""coordinates"":[94.54704347543132,26.09652004031039]}"
1631,0,1,1134.1298180103295,10732.25278365612,0.5742552043227834,78,"{""type"":""Point"",""coordinates"":[94.01549990238128,25.928409379144806]}"
1635,0,0,3255.368725290882,19528.594306766987,0.9446202863813596,58,"{""type"":""Point"",""coordinates"":[74.56989954715857,14.08498660389047]}"
1638,0,1,912.1307949721813,9959.64397263527,0.5271194386329464,54,"{""type"":""Point"",""coordinates"":[94.91877261702275,26.06804235118529]}"
1643,0,0,1709.614999834448,13714.25342476368,0.7043728118445958,28,"{""type"":""Point"",""coordinates"":[95.23055967688198,27.167302229928477]}"
1656,0,0,1142.2606312857752,10508.655135035515,0.47733867323695717,70,"{""type"":""Point"",""coordinates"":[91.78053459274754,26.041199655960106]}"
1667,0,1,1063.3182076884787,6995.942983865738,0.7400160492342133,50,"{""type"":""Point"",""coordinates"":[96.48558390000042,28.333413882964848]}"
1670,0,0,2316.548457217217,12649.616295576096,0.7857348048751384,73,"{""type"":""Point"",""coordinates"":[91.92822294895339,25.710729211855256]}"
1677,1,0,806.4686178449729,7972.32674986124,0.5537271860198085,45,"{""type"":""Point"",""coordinates"":[83.99837456760444,19.471849467466278]}"
1707,0,0,656.6497695657426,8317.581737279892,0.4361992989176849,35,"{""type"":""Point"",""coordinates"":[94.23208060744066,25.535382434146097]}"
1718,1,0,-1108.7008277856394,4671.713262587786,-0.4348506067802794,38,"{""type"":""Point"",""coordinates"":[77.40734691004232,30.755462171616035]}"
1720,0,0,1156.027689828993,9137.260789901018,0.7484574486848388,62,"{""type"":""Point"",""coordinates"":[80.70594007970857,19.523522006416925]}"
1721,0,0,1925.9632663905613,11839.007063388824,0.6644497844399974,81,"{""type"":""Point"",""coordinates"":[91.75300703072418,25.923517563091956]}"
1728,0,0,1830.407766739936,15788.31538027525,0.5689011336994308,51,"{""type"":""Point"",""coordinates"":[92.75358275049251,24.44278328912478]}"
1733,0,1,712.8690172053866,10608.77392590046,0.36985141641982194,26,"{""type"":""Point"",""coordinates"":[93.37322507076114,26.703892066116495]}"
1743,0,0,2408.636318562925,18508.875746369362,1.0080656241144244,33,"{""type"":""Point"",""coordinates"":[76.50510288754245,10.000661217201486]}"
1763,0,0,1404.7375544894494,12832.3914680928,0.5492646274053101,81,"{""type"":""Point"",""coordinates"":[92.91564829454924,25.262504425312493]}"
1781,0,0,2516.3260718360543,18033.448208391666,0.8153124705200517,35,"{""type"":""Point"",""coordinates"":[75.3993885014558,11.938105646741748]}"
1782,0,0,2658.6810992985957,18955.51838350296,1.0584434710112722,45,"{""type"":""Point"",""coordinates"":[76.50702742020803,9.980058947630301]}"
1784,1,0,1522.7588417410843,13573.07380437851,0.6788337432081498,92,"{""type"":""Point"",""coordinates"":[94.99667377928222,27.895322288229053]}"
1804,0,1,423.62602361339486,6758.8837815746665,0.41657803653008735,34,"{""type"":""Point"",""coordinates"":[80.53619580051536,20.589334095109496]}"
1845,0,0,920.4180161576714,5728.782293185592,1.0331428203504642,26,"{""type"":""Point"",""coordinates"":[77.41399352043814,8.136787538490669]}"
1866,1,0,1878.9088808179113,13521.104647040367,0.6818611697944873,74,"{""type"":""Point"",""coordinates"":[93.0224797039185,24.238576310320443]}"
1867,0,0,1256.348283370211,10207.234647393227,0.5240901629050648,77,"{""type"":""Point"",""coordinates"":[91.7443729402534,26.000597792721138]}"
1888,1,0,2174.2086209207773,17005.186347417533,0.6293004353207178,73,"{""type"":""Point"",""coordinates"":[92.37243664368623,25.287573631637695]}"
1889,1,0,983.6010052025322,10169.526321589947,0.5169709514887324,84,"{""type"":""Point"",""coordinates"":[93.55525947999038,25.904097355621044]}"
1894,1,0,2215.9847188509993,13525.83809697628,0.7147947826726961,73,"{""type"":""Point"",""coordinates"":[92.14979674624084,25.607364339035918]}"
1899,1,0,1707.3518791109327,13066.474207043648,0.5933212959499838,67,"{""type"":""Point"",""coordinates"":[91.81205001094253,25.82420501840226]}"
1910,1,0,1173.450938094812,9163.520941734314,0.672244941696996,74,"{""type"":""Point"",""coordinates"":[93.88516477956192,24.091375622552633]}"
1917,0,1,208.16411319723193,5735.565920114517,0.17389600133154037,47,"{""type"":""Point"",""coordinates"":[83.41177042425556,23.725219081194812]}"
1929,1,0,1527.0718452581568,14113.490610063076,0.588877791454652,33,"{""type"":""Point"",""coordinates"":[91.65676075322982,24.135607740920864]}"
1938,1,0,320.4647199824449,5628.3020433187485,0.3299371860584085,82,"{""type"":""Point"",""coordinates"":[92.6076355201309,27.28217972025395]}"
1942,1,0,1422.6249246984717,14284.17512357235,0.4851784979288711,82,"{""type"":""Point"",""coordinates"":[92.7931806777311,22.896007991065485]}"
1946,1,0,1068.48807220459,8784.014140605927,0.6879655194843376,96,"{""type"":""Point"",""coordinates"":[93.81016199114815,27.83443624096283]}"
1948,0,1,925.4398571451529,7998.792429089546,0.6726239499700657,28,"{""type"":""Point"",""coordinates"":[86.3082578305913,22.043569056778416]}"
1953,0,1,4192.971021415293,18725.02077305317,1.3451501654248228,71,"{""type"":""Point"",""coordinates"":[75.55903989358406,12.960043781602089]}"
1963,0,0,872.2526033712929,8533.852791905403,0.6015099525016762,31,"{""type"":""Point"",""coordinates"":[83.63091924485244,19.157229447472602]}"
1986,1,0,2264.906028938294,18667.88441002369,0.7190360645114315,90,"{""type"":""Point"",""coordinates"":[95.57728628470295,28.042724567670092]}"
1987,0,0,1202.8658473014839,10635.928249835968,0.7000756876001174,77,"{""type"":""Point"",""coordinates"":[94.23559188698184,28.015616710771386]}"
1992,0,0,1602.4950953394182,11307.347822472453,0.6274444455669904,51,"{""type"":""Point"",""coordinates"":[91.93544836535747,26.041008072528662]}"
2002,0,0,1331.4486014634367,11515.234084680676,0.586314448905306,68,"{""type"":""Point"",""coordinates"":[93.06630880555477,25.370992484439313]}"
2015,0,0,875.8756593082098,6675.635471999645,1.064851695509429,61,"{""type"":""Point"",""coordinates"":[77.4244009925851,11.797087462597112]}"
2042,0,0,972.2813435422395,13904.6066121459,0.3766320891142817,50,"{""type"":""Point"",""coordinates"":[91.56627310489299,23.13676166699646]}"
2046,0,1,1701.256989279389,12897.343197226524,0.6376083823662416,84,"{""type"":""Point"",""coordinates"":[92.86443494801546,22.994581141044932]}"
2047,0,0,1586.8128361523159,13467.568267583847,0.5291363994895291,83,"{""type"":""Point"",""coordinates"":[91.68275713583752,25.78749556937205]}"
2048,0,0,1282.8047644041017,7427.2996163368225,1.1524223724533464,36,"{""type"":""Point"",""coordinates"":[80.39509815141864,18.261366610634138]}"
2052,0,0,700.6914204340474,7738.171763122082,0.55863716358907,41,"{""type"":""Point"",""coordinates"":[80.42790252297894,19.9723396010888]}"
2076,0,0,2994.8740324050195,20435.570735275745,0.8378438114677341,63,"{""type"":""Point"",""coordinates"":[75.28332428678904,12.344383918612827]}"
2078,0,0,621.2781443953518,8457.557446360588,0.4127672043643464,59,"{""type"":""Point"",""coordinates"":[94.44713126155321,25.72924223332569]}"
2087,1,0,450.67273244352873,7745.087854862213,0.4084795118547928,65,"{""type"":""Point"",""coordinates"":[80.45240340586675,21.906256807137225]}"
2094,1,0,2575.687714980915,16315.30583691597,1.0209198987143269,34,"{""type"":""Point"",""coordinates"":[76.08200452001729,11.094758308081111]}"
2096,0,0,1092.4767884969715,8794.148451566696,0.6287171769827737,34,"{""type"":""Point"",""coordinates"":[93.73146415755832,25.542998738939822]}"
2102,0,1,1690.2372770431484,16691.83896893263,0.4939274912720564,27,"{""type"":""Point"",""coordinates"":[92.36547979861577,24.614775629731444]}"
2105,0,0,916.4633326016665,14290.771394789219,0.3617679487936502,58,"{""type"":""Point"",""coordinates"":[91.70745032244535,23.669783983377247]}"
2106,0,0,1100.1032990634449,11801.605799913406,0.6113693655176526,84,"{""type"":""Point"",""coordinates"":[94.76141503717484,27.99299383094555]}"
