loss_label,past_loss,rainfall_anomaly,rainfall_total,spi,treecover2000,period
0,0,1426.622974789143,12467.581219017506,0.6300687030916502,59,2001_2005
0,0,786.4624865692631,8141.605905532837,0.5216199203482288,33,2001_2005
0,0,625.5601493929034,8194.294136881828,0.4398488767926259,49,2001_2005
0,0,1068.620356714726,8638.692466497421,0.7099693413819574,71,2001_2005
0,0,942.208764196932,8580.512292265892,0.569373054219604,87,2001_2005
0,0,937.9343122333285,6640.759530305862,0.8114225342790327,92,2001_2005
0,0,-304.9204972763664,6953.797032609582,-0.2053875375891521,57,2001_2005
0,0,-851.9285981183875,5996.358594980091,-0.5974752133368114,62,2001_2005
0,0,1957.8619140371684,15777.31387913972,0.6693875981031611,94,2001_2005
0,0,1217.2325961172585,8878.960735201836,0.673584391420763,92,2001_2005
1,0,654.154708115876,7857.9117149710655,0.4570909277477148,30,2001_2005
0,0,638.2688506484028,6141.085239171982,0.6559731740784867,89,2001_2005
0,0,-2887.7403881450173,3188.545279204845,-1.3679319575104514,25,2001_2005
0,0,1258.5823306918146,8832.79233789444,0.7776974408964998,74,2001_2005
0,0,1422.2066711625375,19186.84563100338,0.3557714841215021,32,2001_2005
0,0,743.9013133137005,8531.092094779015,0.495280739326093,31,2001_2005
0,0,1132.3692440509794,6351.3664265275,0.9724877038150608,32,2001_2005
0,0,519.1520732719246,7449.5875441432,0.3940306028382875,44,2001_2005
0,0,1132.389469958469,13581.789742231367,0.4488402871516548,74,2001_2005
0,0,557.4369999112505,7826.637187123299,0.3813301706806646,56,2001_2005
0,0,1117.3254215240477,7575.207481145859,0.8300733234464,81,2001_2005
0,0,1207.3102746084733,13984.856116592884,0.4264836632196869,76,2001_2005
0,0,948.7702207595104,13307.066793985665,0.3474833160419766,78,2001_2005
0,0,-727.1063569059597,5881.299191672355,-0.5378906259596566,51,2001_2005
0,0,2099.2842933893207,12096.304290771484,0.8866310008650798,80,2001_2005
0,0,1262.8374205708496,10380.186132907867,0.6336750288477041,54,2001_2005
0,0,1716.4945517957203,13275.647459447384,0.702464718982354,52,2001_2005
0,0,-434.7276678135604,17134.937686171383,-0.1263163239658427,38,2001_2005
0,0,1362.425775395879,9968.323469221592,0.6372966881412653,63,2001_2005
0,0,1347.2711072310813,10632.50302708149,0.6165578382570746,81,2001_2005
1,0,991.0675210714344,5927.692862689495,0.936570002701368,79,2001_2005
0,0,1658.49308335334,13179.904392838478,0.6977039118885894,49,2001_2005
0,0,1356.6953584313396,10459.799033284187,0.6927017187490379,42,2001_2005
1,0,2229.3283606885343,16879.595454096794,0.6635937859471573,31,2001_2005
0,0,1154.1169976890087,13103.65609240532,0.4643883795739916,72,2001_2005
1,0,2647.259465932846,16586.350730001926,0.767221560108412,31,2001_2005
0,0,420.6072268757962,13896.277438879011,0.1411123802336058,62,2001_2005
0,0,-3728.257840456662,2538.3149467110634,-1.4249611685651349,29,2001_2005
0,0,3169.2414692163475,19240.364871501923,0.7999195783258226,79,2001_2005
1,0,282.7292951207237,10307.133505791426,0.1215147505705651,34,2001_2005
1,0,-402.4586757348961,5351.724380142987,-0.3399532349079334,47,2001_2005
0,0,700.2475836538479,8050.789241382852,0.4899467970082324,46,2001_2005
0,0,1737.729624656402,12179.087490439417,0.6842330535674506,67,2001_2005
0,0,1006.28631850481,12111.156246185305,0.4799648040353039,93,2001_2005
0,0,954.3195462668318,9480.369064688684,0.4969475088699979,35,2001_2005
0,0,928.3203485779468,13882.402616739271,0.3854723749374825,85,2001_2005
1,0,1371.4484294414524,10120.127943992617,0.7887214862362903,83,2001_2005
0,0,112.38468897342682,14252.577651500702,0.0531194068872805,40,2001_2005
0,0,2582.8040276980028,17176.457049012184,0.7328959258047694,84,2001_2005
1,0,1371.573755253852,13963.89639055729,0.5252147138873167,64,2001_2005
0,0,590.3456374805883,8054.699387192726,0.4079777553651314,47,2001_2005
0,0,1780.206537079499,11713.250751256945,0.7531644956578589,80,2001_2005
0,0,-296.723389611976,9205.23344747722,-0.1451259087291474,58,2001_2005
0,0,-455.2244130367417,13617.501172721386,-0.1579247109548059,51,2001_2005
1,0,1436.6379893109695,14296.214423671365,0.4873028231091066,39,2001_2005
0,0,2194.178591111675,16259.255440473557,0.6627455271396956,57,2001_2005
0,0,1888.8861669385808,14126.729640841484,0.6420888714277174,71,2001_2005
